id,member_id,loan_amnt,term,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_major_derog,mths_since_last_record,pub_rec,open_acc,total_acc,acc_now_delinq,tot_coll_amt,revol_bal,revol_util,total_credit_rv,tot_cur_bal,int_rate
59709283,63652997.0,35000.0,60.0,Regional Manager,10+ years,MORTGAGE,196000.0,Source Verified,debt_consolidation,945xx,CA,15.72,0.0,1982-05-01,0.0,,,,0.0,19.0,34.0,0.0,0.0,48489.0,66.9,72500.0,679192.0,12.29
38454505,41248247.0,18000.0,60.0,IT,7 years,RENT,50000.0,Source Verified,debt_consolidation,946xx,CA,21.68,0.0,2007-09-01,0.0,,,,0.0,10.0,16.0,0.0,0.0,17550.0,73.7,23800.0,31402.0,21.99
49167707,52476434.0,20000.0,60.0,Legal Assistant,10+ years,RENT,52000.0,Verified,credit_card,104xx,NY,29.08,0.0,2001-10-01,0.0,,,,0.0,15.0,25.0,0.0,0.0,35024.0,86.7,40400.0,54211.0,13.33
41850302,44797021.0,14000.0,36.0,Ops Specialist I,8 years,OWN,32000.0,Not Verified,debt_consolidation,591xx,MT,11.22,0.0,1999-08-01,1.0,,,,0.0,6.0,16.0,0.0,0.0,6693.0,83.7,8000.0,11215.0,8.18
46673562,49821359.0,16000.0,60.0,RN,2 years,RENT,60000.0,Source Verified,debt_consolidation,347xx,FL,6.82,1.0,2008-10-01,0.0,17.0,,,0.0,11.0,22.0,0.0,0.0,0.0,,0.0,38739.0,21.67
56522902,60204644.0,6575.0,36.0,EA,< 1 year,OWN,36500.0,Verified,debt_consolidation,336xx,FL,31.95,0.0,2004-11-01,0.0,,,,0.0,22.0,36.0,0.0,0.0,9790.0,49.4,19800.0,62909.0,17.86
58410390,404134.0,35000.0,36.0,Head of US Office & Senior Consultant,3 years,MORTGAGE,160000.0,Source Verified,debt_consolidation,153xx,PA,20.05,0.0,1998-01-01,0.0,,,,0.0,12.0,22.0,0.0,0.0,32989.0,43.7,75500.0,232313.0,7.89
43335692,46322426.0,20000.0,60.0,Executive Vice President,7 years,MORTGAGE,87000.0,Source Verified,credit_card,640xx,MO,19.95,1.0,1996-08-01,0.0,17.0,,,0.0,8.0,22.0,0.0,0.0,24745.0,81.4,30400.0,168291.0,9.17
55148437,58719158.0,31375.0,36.0,QA Coordinator,10+ years,MORTGAGE,85000.0,Source Verified,debt_consolidation,760xx,TX,29.05,0.0,1991-11-01,0.0,,,,0.0,11.0,33.0,0.0,0.0,35786.0,68.6,52200.0,327385.0,9.17
46447735,49585517.0,30000.0,36.0,President,10+ years,MORTGAGE,305000.0,Not Verified,debt_consolidation,087xx,NJ,26.47,0.0,1990-03-01,0.0,,,,0.0,15.0,29.0,0.0,0.0,298797.0,84.4,361000.0,1057318.0,6.68
48484424,51733140.0,10000.0,36.0,Locksmith,5 years,RENT,43000.0,Verified,debt_consolidation,029xx,RI,28.33,0.0,2006-06-01,2.0,70.0,70.0,82.0,1.0,15.0,22.0,0.0,0.0,9186.0,43.3,21200.0,36511.0,14.65
38616181,41399981.0,7875.0,36.0,Assistant Produce Manager,6 years,RENT,38000.0,Source Verified,debt_consolidation,706xx,LA,21.35,0.0,2001-12-01,0.0,,,,0.0,7.0,12.0,0.0,0.0,4289.0,76.6,5600.0,24326.0,19.24
38655669,41439467.0,5000.0,36.0,forklift driver,10+ years,RENT,37500.0,Verified,renewable_energy,532xx,WI,33.15,0.0,2005-08-01,1.0,,60.0,64.0,1.0,6.0,20.0,0.0,0.0,2407.0,78.0,3100.0,26490.0,19.99
55090775,58661569.0,35000.0,36.0,President,4 years,MORTGAGE,98000.0,Verified,major_purchase,936xx,CA,13.57,0.0,1998-10-01,0.0,35.0,55.0,73.0,1.0,9.0,50.0,0.0,0.0,1433.0,14.5,9900.0,351433.0,13.99
42355112,45321938.0,13575.0,60.0,Master cook,5 years,MORTGAGE,40000.0,Source Verified,debt_consolidation,891xx,NV,26.67,0.0,1997-11-01,1.0,,,90.0,1.0,11.0,23.0,0.0,480.0,4928.0,43.2,11400.0,111861.0,20.49
46115051,49222797.0,16000.0,60.0,Financial Advisor,8 years,RENT,65000.0,Source Verified,credit_card,272xx,NC,23.82,0.0,1983-01-01,1.0,60.0,60.0,82.0,1.0,15.0,28.0,0.0,856.0,8361.0,66.4,12600.0,122285.0,13.99
48584720,51833445.0,9600.0,36.0,mail carrier,10+ years,RENT,65000.0,Verified,other,606xx,IL,0.46,0.0,2000-07-01,3.0,65.0,65.0,61.0,2.0,7.0,25.0,0.0,1191.0,337.0,3.4,9900.0,337.0,10.99
55229432,58810182.0,5000.0,36.0,field technician ,< 1 year,OWN,34850.0,Not Verified,debt_consolidation,609xx,IL,13.22,0.0,2011-08-01,2.0,,,,0.0,13.0,14.0,0.0,0.0,4004.0,22.2,18000.0,13403.0,13.99
37741148,40504046.0,12000.0,36.0,Custodian cleaner,8 years,RENT,41000.0,Verified,credit_card,100xx,NY,13.39,0.0,2004-12-01,0.0,,,43.0,1.0,15.0,20.0,0.0,0.0,15027.0,38.1,39400.0,15027.0,9.49
46408890,49546697.0,20000.0,60.0,registered nurse,7 years,MORTGAGE,110000.0,Verified,debt_consolidation,923xx,CA,2.97,1.0,2002-07-01,0.0,10.0,24.0,,0.0,7.0,24.0,0.0,0.0,10226.0,35.5,28800.0,10226.0,9.99
42673959,45670726.0,3000.0,36.0,Radio Engineer,< 1 year,RENT,15000.0,Not Verified,debt_consolidation,112xx,NY,12.56,0.0,2000-05-01,2.0,,,,0.0,5.0,8.0,0.0,0.0,3860.0,17.0,22700.0,13116.0,8.18
42325419,45302227.0,13000.0,36.0,Assistant Professor,2 years,RENT,70000.0,Not Verified,credit_card,061xx,CT,17.59,0.0,2007-06-01,0.0,,,,0.0,14.0,31.0,0.0,0.0,14640.0,48.6,30100.0,75595.0,5.93
46917772,50106548.0,16000.0,36.0,Timekeeper,3 years,RENT,120000.0,Not Verified,credit_card,784xx,TX,18.13,0.0,2002-09-01,1.0,60.0,60.0,,0.0,10.0,18.0,0.0,0.0,13370.0,57.4,23300.0,103490.0,11.53
40503287,43368141.0,30000.0,60.0,district manager,< 1 year,RENT,96000.0,Source Verified,debt_consolidation,840xx,UT,5.63,0.0,2002-02-01,0.0,,,,0.0,10.0,35.0,0.0,0.0,4061.0,8.7,46900.0,21003.0,12.99
40952702,43828583.0,10000.0,36.0,teacher,10+ years,RENT,29000.0,Source Verified,debt_consolidation,370xx,TN,12.71,0.0,2002-03-01,0.0,,,,0.0,4.0,15.0,0.0,0.0,10147.0,45.5,22300.0,10147.0,9.17
54007314,57548026.0,21600.0,36.0,Supervisor,8 years,MORTGAGE,70000.0,Source Verified,debt_consolidation,100xx,NY,13.5,1.0,1991-08-01,0.0,9.0,,,0.0,9.0,18.0,0.0,0.0,10608.0,58.0,18300.0,124856.0,7.89
52989252,56488968.0,10000.0,36.0,Case Manager,5 years,MORTGAGE,52000.0,Not Verified,debt_consolidation,281xx,NC,27.12,0.0,1995-12-01,0.0,,,,0.0,24.0,46.0,0.0,0.0,28161.0,22.2,126600.0,103470.0,5.32
55585092,59186844.0,35000.0,36.0,Professor,7 years,RENT,100000.0,Verified,debt_consolidation,971xx,OR,17.33,3.0,1997-06-01,0.0,17.0,17.0,,0.0,10.0,23.0,0.0,0.0,44244.0,66.7,66300.0,56635.0,15.61
50576942,53956723.0,5000.0,36.0,Police officer,10+ years,RENT,82000.0,Not Verified,vacation,967xx,HI,29.46,0.0,1992-06-01,1.0,45.0,45.0,,0.0,12.0,37.0,0.0,171.0,18150.0,39.5,46000.0,48779.0,12.29
56097386,59759108.0,31200.0,60.0,Advisor Enterprise Systems,5 years,RENT,120000.0,Verified,debt_consolidation,801xx,CO,14.19,0.0,2002-12-01,0.0,,,,0.0,6.0,30.0,0.0,0.0,65444.0,91.5,71500.0,65444.0,20.99
51968278,55398057.0,15000.0,36.0,Mechanics ,1 year,RENT,90000.0,Not Verified,debt_consolidation,775xx,TX,10.69,1.0,1996-02-01,0.0,5.0,5.0,,0.0,10.0,22.0,0.0,1710.0,4905.0,39.9,12300.0,33032.0,11.53
38446683,41230494.0,12000.0,60.0,Operator/Laborer,5 years,MORTGAGE,58000.0,Source Verified,debt_consolidation,458xx,OH,29.9,0.0,2004-05-01,2.0,,,,0.0,15.0,30.0,0.0,0.0,17699.0,58.8,30100.0,134807.0,20.99
51446460,54796180.0,28000.0,36.0,sales,5 years,MORTGAGE,200000.0,Source Verified,debt_consolidation,905xx,CA,10.29,0.0,1996-10-01,0.0,,,116.0,1.0,13.0,21.0,0.0,0.0,38886.0,59.2,81700.0,66165.0,14.65
48150273,51389989.0,7400.0,36.0,Rodbuster Foreman,1 year,MORTGAGE,80000.0,Not Verified,debt_consolidation,714xx,LA,21.24,0.0,2003-06-01,0.0,42.0,,,0.0,7.0,12.0,0.0,1115.0,1973.0,63.6,3100.0,128348.0,13.33
38638008,41421864.0,10000.0,36.0,mail carrier,10+ years,MORTGAGE,60627.0,Source Verified,debt_consolidation,622xx,IL,38.58,4.0,2003-01-01,2.0,3.0,,,0.0,14.0,49.0,0.0,0.0,6623.0,37.8,17500.0,222999.0,19.24
57950282,61753999.0,7375.0,36.0,driver,5 years,RENT,46000.0,Source Verified,other,352xx,AL,0.65,0.0,2007-11-01,0.0,,,,0.0,5.0,9.0,0.0,50.0,550.0,12.8,4300.0,239563.0,13.33
40963657,43839592.0,20000.0,60.0,Registered Nurse,10+ years,OWN,89000.0,Source Verified,debt_consolidation,773xx,TX,39.1,0.0,1998-11-01,0.0,51.0,51.0,,0.0,16.0,44.0,0.0,0.0,8418.0,81.3,10300.0,88791.0,16.99
41013068,43888960.0,30000.0,60.0,Broker,9 years,RENT,200000.0,Source Verified,other,100xx,NY,4.8,0.0,2001-05-01,0.0,,,,0.0,6.0,10.0,0.0,0.0,7794.0,32.3,24100.0,28946.0,12.29
50044034,53402770.0,35000.0,60.0,RN - Case Manager,7 years,OWN,70275.0,Verified,debt_consolidation,809xx,CO,17.86,0.0,1999-02-01,0.0,,,,0.0,18.0,37.0,0.0,0.0,14269.0,8.8,162500.0,35596.0,12.69
40420196,43284909.0,6800.0,36.0,Solution Advisor,< 1 year,MORTGAGE,55000.0,Not Verified,credit_card,186xx,PA,8.66,2.0,1999-12-01,0.0,5.0,,,0.0,5.0,10.0,0.0,0.0,6776.0,60.5,11200.0,119347.0,8.19
38547292,41331118.0,10000.0,60.0,Material Handler,10+ years,MORTGAGE,85000.0,Not Verified,major_purchase,307xx,GA,37.9,0.0,1988-11-01,0.0,53.0,53.0,44.0,3.0,8.0,36.0,0.0,25970.0,0.0,0.0,7200.0,78645.0,12.39
56083135,59745028.0,24700.0,36.0,General Manager,< 1 year,RENT,65000.0,Verified,debt_consolidation,307xx,GA,16.62,2.0,1996-08-01,1.0,7.0,7.0,64.0,1.0,6.0,23.0,0.0,71.0,3039.0,10.7,28500.0,36105.0,15.61
58674350,62515120.0,15000.0,36.0,validator,10+ years,MORTGAGE,40000.0,Not Verified,debt_consolidation,028xx,RI,8.94,0.0,1978-05-01,1.0,54.0,95.0,,0.0,7.0,17.0,0.0,0.0,4971.0,52.0,9650.0,4971.0,13.33
60215754,64192497.0,6000.0,36.0,Director of Sales and Marketing,10+ years,MORTGAGE,70000.0,Source Verified,debt_consolidation,548xx,WI,5.23,0.0,1999-04-01,1.0,41.0,54.0,,0.0,5.0,11.0,0.0,0.0,6353.0,54.3,11700.0,78760.0,12.29
54017789,57558531.0,20000.0,60.0,Installation Technician ,6 years,RENT,68000.0,Source Verified,debt_consolidation,920xx,CA,19.4,0.0,2000-12-01,0.0,73.0,,,0.0,5.0,16.0,0.0,0.0,25475.0,64.0,39800.0,52110.0,10.99
58674035,62514796.0,26400.0,60.0,Teacher,10+ years,MORTGAGE,60000.0,Source Verified,debt_consolidation,750xx,TX,23.16,1.0,1972-08-01,1.0,16.0,16.0,,0.0,13.0,25.0,0.0,0.0,28692.0,72.5,39600.0,144719.0,21.99
46733837,49881617.0,15500.0,60.0,Staffing Consultant,4 years,RENT,33500.0,Source Verified,debt_consolidation,982xx,WA,28.05,0.0,2004-06-01,0.0,,,71.0,1.0,17.0,21.0,0.0,0.0,9834.0,40.8,24100.0,27661.0,17.57
53171264,56680981.0,12000.0,36.0,Owner,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,052xx,VT,21.45,0.0,1971-03-01,0.0,,,,0.0,13.0,28.0,0.0,0.0,41517.0,54.0,92300.0,293373.0,7.89
46743444,49891204.0,16000.0,60.0,Analyst 3,4 years,RENT,55850.0,Source Verified,debt_consolidation,956xx,CA,10.94,0.0,1996-08-01,0.0,48.0,48.0,,0.0,3.0,28.0,0.0,0.0,7225.0,90.3,8000.0,91365.0,12.29
55513164,59114909.0,10000.0,36.0,equipment operator,10+ years,RENT,60000.0,Source Verified,debt_consolidation,939xx,CA,10.66,0.0,2002-04-01,0.0,47.0,49.0,,0.0,7.0,23.0,0.0,0.0,9921.0,51.1,19400.0,22675.0,7.26
48141148,51380900.0,7200.0,36.0,Route sales,6 years,MORTGAGE,58000.0,Verified,debt_consolidation,617xx,IL,17.36,0.0,2005-07-01,4.0,,,,0.0,12.0,25.0,0.0,0.0,1262.0,10.3,12200.0,305898.0,17.57
60811043,64842790.0,6000.0,36.0,TRANSPORTATION COORDINATOR,10+ years,MORTGAGE,62500.0,Verified,credit_card,600xx,IL,23.94,0.0,1970-10-01,0.0,,,,0.0,7.0,18.0,0.0,0.0,42240.0,91.0,46400.0,196089.0,7.26
54100089,57640916.0,7000.0,36.0,Accountant,10+ years,MORTGAGE,120000.0,Source Verified,car,294xx,SC,19.81,0.0,2003-12-01,2.0,,,,0.0,18.0,28.0,0.0,0.0,7181.0,17.9,40200.0,235363.0,6.24
51197270,54607051.0,5350.0,36.0,Street Light Rep,10+ years,MORTGAGE,52000.0,Source Verified,credit_card,799xx,TX,26.59,1.0,2000-11-01,0.0,7.0,,,0.0,16.0,43.0,0.0,0.0,4971.0,13.2,37600.0,105801.0,6.24
46702501,49850222.0,6000.0,36.0,Lead worker ,8 years,RENT,47000.0,Verified,debt_consolidation,939xx,CA,5.52,1.0,1993-08-01,2.0,7.0,29.0,,0.0,10.0,18.0,0.0,88.0,4011.0,36.5,11000.0,4011.0,10.99
49953533,53322260.0,19475.0,36.0,WARRANTY ADMIN,9 years,RENT,83000.0,Verified,debt_consolidation,949xx,CA,34.24,0.0,2004-12-01,1.0,76.0,,,0.0,15.0,29.0,0.0,0.0,8108.0,14.5,56100.0,64118.0,6.89
56080565,59742362.0,1800.0,36.0,CUSTOMER SERVICE,8 years,MORTGAGE,55000.0,Source Verified,home_improvement,852xx,AZ,25.44,0.0,2001-12-01,2.0,,,103.0,1.0,20.0,38.0,0.0,0.0,11092.0,38.0,29200.0,243469.0,11.53
46468059,49605853.0,6000.0,36.0,Payroll Manager,10+ years,MORTGAGE,52000.0,Not Verified,debt_consolidation,988xx,WA,17.68,0.0,1997-08-01,0.0,,,114.0,1.0,13.0,23.0,0.0,0.0,4232.0,28.2,15000.0,99852.0,12.29
51917554,55347313.0,24000.0,36.0,Maintenance,9 years,MORTGAGE,150000.0,Verified,debt_consolidation,920xx,CA,1.02,0.0,2003-08-01,0.0,,,,0.0,5.0,6.0,0.0,0.0,4260.0,45.8,9300.0,331654.0,9.17
57256682,60959502.0,10000.0,36.0,Captain/Pilot,10+ years,MORTGAGE,100000.0,Not Verified,credit_card,285xx,NC,18.79,1.0,1998-08-01,0.0,21.0,49.0,,0.0,8.0,37.0,0.0,71.0,8956.0,83.7,10700.0,146359.0,5.32
44086025,47102762.0,23500.0,60.0,Structual Trades 2,10+ years,RENT,47000.0,Source Verified,debt_consolidation,802xx,CO,32.18,0.0,1990-03-01,0.0,,,116.0,1.0,7.0,15.0,0.0,0.0,10469.0,29.7,35300.0,116854.0,16.99
52396574,55886300.0,32000.0,36.0,Director finance systems ,10+ years,RENT,170000.0,Source Verified,credit_card,342xx,FL,15.95,1.0,2005-01-01,0.0,14.0,14.0,,0.0,21.0,30.0,0.0,0.0,43330.0,64.2,67500.0,58021.0,10.99
51526708,54916442.0,7800.0,36.0,Surgical Assistant,< 1 year,RENT,35000.0,Not Verified,debt_consolidation,300xx,GA,29.84,0.0,2002-08-01,0.0,,,,0.0,11.0,28.0,0.0,0.0,5660.0,45.6,12400.0,31794.0,8.18
60145513,64110228.0,10000.0,60.0,Attorney,4 years,MORTGAGE,100000.0,Not Verified,credit_card,956xx,CA,15.31,1.0,1988-09-01,0.0,21.0,,,0.0,11.0,26.0,0.0,0.0,47699.0,66.2,72000.0,200165.0,12.69
51437456,54857197.0,21000.0,60.0,Sr Director,7 years,MORTGAGE,90000.0,Not Verified,credit_card,210xx,MD,10.39,2.0,1992-11-01,0.0,14.0,52.0,,0.0,5.0,14.0,0.0,0.0,16142.0,94.4,17100.0,295304.0,13.99
60800298,64852014.0,25000.0,60.0,Sr Financial Analyst,1 year,OWN,82700.0,Not Verified,debt_consolidation,605xx,IL,33.13,0.0,1991-09-01,3.0,,,,0.0,16.0,31.0,0.0,0.0,36017.0,48.2,111700.0,351574.0,14.65
50941502,54321227.0,4000.0,36.0,Teacher,10+ years,OWN,58000.0,Not Verified,debt_consolidation,631xx,MO,36.71,0.0,1995-02-01,1.0,,,,0.0,11.0,33.0,0.0,0.0,15371.0,75.7,20300.0,199607.0,14.65
55091724,58662535.0,35000.0,60.0,Loan Originator,4 years,MORTGAGE,230000.0,Source Verified,debt_consolidation,850xx,AZ,15.17,0.0,1995-12-01,1.0,,,85.0,1.0,13.0,36.0,0.0,0.0,4813.0,32.1,15000.0,112706.0,16.99
43549397,46576121.0,16000.0,60.0,registered nurse,8 years,MORTGAGE,65000.0,Not Verified,credit_card,650xx,MO,29.43,0.0,2000-09-01,1.0,61.0,61.0,,0.0,15.0,43.0,0.0,0.0,20537.0,66.0,31100.0,243559.0,13.99
54315316,57896095.0,9600.0,36.0,Senior Engineer,10+ years,MORTGAGE,87000.0,Verified,debt_consolidation,628xx,IL,20.08,0.0,1996-02-01,2.0,47.0,47.0,70.0,1.0,11.0,30.0,0.0,0.0,2568.0,35.7,7200.0,129097.0,13.99
49903972,53272701.0,18000.0,60.0,,n/a,MORTGAGE,86000.0,Source Verified,debt_consolidation,279xx,NC,22.76,0.0,1986-10-01,3.0,54.0,,45.0,2.0,18.0,54.0,0.0,0.0,18966.0,39.6,47900.0,61043.0,14.65
58852251,62714963.0,29575.0,60.0,Depot Clerk,10+ years,MORTGAGE,72000.0,Not Verified,credit_card,207xx,MD,30.03,0.0,1996-12-01,0.0,,,,0.0,14.0,27.0,0.0,0.0,41958.0,50.1,83800.0,302153.0,16.55
59089165,62976878.0,8000.0,36.0,IT Tech,7 years,RENT,42000.0,Verified,debt_consolidation,984xx,WA,36.57,0.0,2008-05-01,1.0,43.0,,,0.0,7.0,17.0,0.0,0.0,4250.0,86.7,4900.0,27907.0,17.86
42493642,45460369.0,24000.0,60.0,Scientist II,8 years,MORTGAGE,117000.0,Source Verified,house,017xx,MA,23.88,0.0,1998-08-01,0.0,,,,0.0,9.0,20.0,0.0,0.0,3166.0,8.0,39800.0,478076.0,12.69
43570366,46597128.0,6000.0,36.0,warehouse,5 years,RENT,48000.0,Source Verified,other,633xx,MO,20.63,0.0,2003-03-01,0.0,81.0,,65.0,1.0,6.0,13.0,0.0,0.0,1428.0,19.3,7400.0,32966.0,14.65
57224830,60927562.0,4725.0,36.0,Account Cordinator,10+ years,MORTGAGE,80000.0,Verified,credit_card,775xx,TX,23.5,0.0,1984-10-01,0.0,35.0,35.0,,0.0,11.0,31.0,0.0,0.0,18897.0,80.3,23100.0,431902.0,11.53
38499090,41293002.0,2400.0,36.0,Teller,< 1 year,RENT,18000.0,Not Verified,debt_consolidation,187xx,PA,10.53,1.0,2009-08-01,0.0,4.0,,,0.0,11.0,22.0,0.0,0.0,1414.0,47.1,3000.0,39678.0,13.66
57225749,60928503.0,5000.0,36.0,Sound designer,3 years,RENT,40000.0,Verified,credit_card,775xx,TX,17.4,0.0,2002-10-01,1.0,31.0,36.0,,0.0,12.0,37.0,0.0,550.0,2359.0,23.8,9900.0,66982.0,13.33
49533582,52852300.0,10000.0,36.0,,n/a,RENT,62929.0,Verified,debt_consolidation,612xx,IL,7.17,2.0,1986-03-01,1.0,0.0,0.0,19.0,2.0,7.0,15.0,2.0,3805.0,2328.0,27.4,8500.0,10540.0,12.69
53794253,57334977.0,5000.0,36.0,truck technician,2 years,RENT,44000.0,Source Verified,debt_consolidation,758xx,TX,12.3,0.0,1977-01-01,3.0,,,,0.0,6.0,45.0,0.0,1298.0,6978.0,22.4,31200.0,12378.0,14.65
48594888,51843628.0,5000.0,36.0,lab support specialist,7 years,OWN,28000.0,Not Verified,debt_consolidation,752xx,TX,18.26,0.0,2006-01-01,0.0,30.0,,,0.0,7.0,10.0,0.0,68.0,5416.0,45.1,12000.0,28608.0,6.92
44045916,47062651.0,28000.0,60.0,Tech Consultant,10+ years,MORTGAGE,133000.0,Source Verified,debt_consolidation,282xx,NC,22.89,0.0,1999-04-01,0.0,,,19.0,1.0,9.0,25.0,0.0,0.0,26552.0,66.9,39700.0,69903.0,16.55
55198553,58769281.0,34300.0,60.0,Head of Marketing,10+ years,RENT,225000.0,Source Verified,debt_consolidation,100xx,NY,6.02,0.0,2003-09-01,0.0,,,30.0,3.0,7.0,11.0,0.0,0.0,30027.0,72.5,41400.0,35397.0,13.99
58502878,62343614.0,24000.0,36.0,Account Manager,2 years,MORTGAGE,128475.0,Not Verified,debt_consolidation,775xx,TX,17.05,0.0,2001-08-01,0.0,39.0,,,0.0,18.0,57.0,0.0,111.0,11585.0,61.3,18900.0,179668.0,10.99
40373486,43238333.0,24000.0,60.0,ENG,2 years,MORTGAGE,116000.0,Source Verified,credit_card,481xx,MI,16.3,0.0,2006-03-01,0.0,,,60.0,2.0,13.0,17.0,0.0,0.0,37271.0,52.6,70800.0,172581.0,11.44
38454687,41248443.0,5000.0,36.0,Firefighter,2 years,RENT,80000.0,Not Verified,debt_consolidation,104xx,NY,9.51,0.0,2005-11-01,0.0,,,,0.0,9.0,16.0,0.0,0.0,10087.0,55.1,18300.0,11894.0,13.66
43859334,46876059.0,15000.0,36.0,Branch Manager,3 years,OWN,75000.0,Source Verified,home_improvement,377xx,TN,16.59,0.0,1988-02-01,2.0,40.0,,,0.0,8.0,19.0,0.0,268.0,10012.0,77.0,13000.0,58039.0,16.99
46175145,49282890.0,20000.0,60.0,staff physical therapist,2 years,RENT,60000.0,Source Verified,other,112xx,NY,27.83,2.0,1983-05-01,0.0,13.0,24.0,,0.0,22.0,39.0,0.0,0.0,15674.0,75.7,20700.0,151434.0,13.33
48514201,51762916.0,8400.0,36.0,Academic Consultant,10+ years,MORTGAGE,70000.0,Not Verified,home_improvement,380xx,TN,27.62,4.0,2003-12-01,3.0,7.0,,68.0,1.0,12.0,22.0,0.0,0.0,5431.0,29.0,18700.0,238455.0,15.61
39740196,42563954.0,8000.0,36.0,Police,2 years,MORTGAGE,60000.0,Source Verified,credit_card,463xx,IN,11.76,0.0,2010-08-01,0.0,,,5.0,1.0,10.0,12.0,0.0,0.0,5569.0,59.9,9300.0,87879.0,11.99
55271918,58852753.0,25000.0,36.0,City Clerk/Admin Services Director,10+ years,MORTGAGE,121776.0,Source Verified,credit_card,804xx,CO,10.32,1.0,2004-07-01,0.0,7.0,,117.0,1.0,17.0,26.0,0.0,0.0,12272.0,50.9,24100.0,230512.0,6.24
38596102,41379891.0,20000.0,60.0,supervisor,3 years,MORTGAGE,80000.0,Source Verified,home_improvement,151xx,PA,12.83,2.0,1983-11-01,0.0,3.0,,27.0,4.0,10.0,18.0,0.0,0.0,11283.0,81.8,13800.0,147710.0,13.66
58612875,62453609.0,8000.0,36.0,sales,10+ years,RENT,86000.0,Source Verified,debt_consolidation,115xx,NY,20.74,0.0,1987-12-01,2.0,46.0,60.0,,0.0,12.0,25.0,0.0,0.0,6361.0,31.0,20500.0,29710.0,13.99
51869042,55298826.0,28000.0,36.0,Auditor,2 years,MORTGAGE,70000.0,Source Verified,car,274xx,NC,12.6,0.0,1995-02-01,1.0,35.0,35.0,20.0,1.0,14.0,24.0,0.0,0.0,6623.0,70.5,9400.0,156295.0,7.89
55401833,59003603.0,3000.0,36.0,ALLOGRAFT COORDINATOR,1 year,RENT,55000.0,Verified,debt_consolidation,950xx,CA,20.34,0.0,2006-08-01,0.0,,,,0.0,12.0,12.0,0.0,0.0,2057.0,85.7,2400.0,66884.0,16.55
50465923,53845673.0,26000.0,60.0,senior assisant,7 years,OWN,70000.0,Source Verified,debt_consolidation,544xx,WI,20.97,0.0,1986-02-01,1.0,81.0,,,0.0,21.0,49.0,0.0,0.0,28680.0,52.3,54800.0,73505.0,9.99
57682313,61435029.0,2925.0,36.0,receptionist,< 1 year,OWN,30000.0,Source Verified,medical,760xx,TX,31.04,0.0,2005-11-01,0.0,68.0,68.0,,0.0,8.0,21.0,0.0,2294.0,963.0,31.1,3100.0,36137.0,14.65
39722530,42546377.0,9000.0,36.0,,n/a,MORTGAGE,62000.0,Verified,debt_consolidation,321xx,FL,19.84,0.0,1978-03-01,0.0,,,,0.0,17.0,38.0,0.0,125.0,5559.0,9.3,59500.0,106657.0,11.99
38242729,41026496.0,10000.0,60.0,Parts and Inventory Control Assistant,< 1 year,RENT,35000.0,Source Verified,debt_consolidation,958xx,CA,12.48,1.0,2001-08-01,0.0,7.0,40.0,,0.0,10.0,26.0,0.0,0.0,8641.0,37.6,23000.0,12819.0,13.66
51856451,55286168.0,20000.0,36.0,Payroll/HR,10+ years,MORTGAGE,56680.0,Source Verified,debt_consolidation,477xx,IN,13.36,0.0,1999-09-01,2.0,,,,0.0,8.0,15.0,0.0,0.0,8432.0,26.8,31500.0,117446.0,7.89
57014389,60727113.0,16000.0,36.0,"Owner,President",10+ years,MORTGAGE,72800.0,Not Verified,home_improvement,144xx,NY,1.89,0.0,1998-12-01,0.0,,,,0.0,8.0,14.0,0.0,0.0,2094.0,7.9,26600.0,146354.0,5.32
59925534,63870258.0,25000.0,36.0,flightline expeditor,10+ years,MORTGAGE,62500.0,Not Verified,debt_consolidation,763xx,TX,9.64,0.0,1987-05-01,0.0,,,,0.0,9.0,19.0,0.0,0.0,20314.0,62.3,32600.0,37710.0,6.89
46784061,49931851.0,30000.0,60.0,Fleet Support Manager,4 years,OWN,110653.0,Source Verified,debt_consolidation,206xx,MD,24.81,0.0,1994-07-01,0.0,,,,0.0,17.0,35.0,0.0,0.0,42883.0,80.3,53400.0,419334.0,24.5
38496376,41290188.0,12000.0,36.0,Project Coordinator,6 years,MORTGAGE,58240.0,Not Verified,debt_consolidation,958xx,CA,18.96,0.0,2002-02-01,1.0,,,,0.0,19.0,37.0,0.0,0.0,23527.0,69.2,34000.0,244993.0,11.44
41100121,43975894.0,13000.0,36.0,Project Manager,8 years,MORTGAGE,67500.0,Not Verified,credit_card,018xx,MA,16.39,0.0,1970-02-01,1.0,,,75.0,1.0,17.0,25.0,0.0,0.0,16275.0,57.9,28100.0,137552.0,7.89
60035333,63980051.0,8000.0,36.0,Quality leed,2 years,MORTGAGE,54400.0,Verified,debt_consolidation,985xx,WA,37.88,0.0,2000-11-01,0.0,47.0,70.0,,0.0,19.0,43.0,0.0,0.0,17740.0,79.0,22451.0,231257.0,14.65
38500334,41294284.0,5000.0,36.0,Associate Veterinarian,10+ years,MORTGAGE,70000.0,Not Verified,debt_consolidation,216xx,MD,21.57,1.0,2000-05-01,1.0,5.0,50.0,,0.0,11.0,21.0,0.0,0.0,7824.0,71.8,10900.0,258324.0,12.99
